,created_at,sentiment_score_x,sentiment_score_y
102,2018-04-13,0.06141288501348395,0.1328382556373725
103,2018-04-14,0.04069949161491397,0.07802585197275765
104,2018-04-15,0.07205694828737055,0.13089843116359853
105,2018-04-16,0.06122077682793464,0.1163535686888909
106,2018-04-17,0.054673522985858085,0.1343597888362838
107,2018-04-18,0.06057469029481326,0.1379711904445279
108,2018-04-19,0.06609025541401319,0.15311829007453262
109,2018-04-20,0.06546098420835274,0.14660667948444941
110,2018-04-21,0.06932763688429092,0.1530740097929038
111,2018-04-22,0.07011183359412772,0.13690258033379676
112,2018-04-23,0.0971501669315219,0.17998211744330783
113,2018-04-24,0.09755433667199188,0.1744758988991474
114,2018-04-25,0.07387102811429806,0.14022725084196874
115,2018-04-26,0.020580662536602585,0.04624060383660418
116,2018-04-27,0.0546230924673617,0.14444674574363348
